locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKPCEBJP_01463	CDS	714	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
IKPCEBJP_01464	CDS	966	pyrDB	1.3.1.14	COG0167	Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit
IKPCEBJP_01465	CDS	789	pyrK		COG0543	Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit
IKPCEBJP_01466	CDS	1365	emrB_2			Multidrug export protein EmrB
IKPCEBJP_01467	CDS	1212				hypothetical protein
IKPCEBJP_01468	CDS	1140				hypothetical protein
IKPCEBJP_01469	CDS	786				hypothetical protein
IKPCEBJP_01470	CDS	558	rluE	5.4.99.20	COG1187	Ribosomal large subunit pseudouridine synthase E
IKPCEBJP_01471	CDS	327				hypothetical protein
IKPCEBJP_01472	CDS	870				hypothetical protein
IKPCEBJP_01473	CDS	813				hypothetical protein
IKPCEBJP_01474	CDS	345				hypothetical protein
IKPCEBJP_01475	CDS	1005				hypothetical protein
IKPCEBJP_01476	CDS	1125				hypothetical protein
IKPCEBJP_01477	CDS	948			COG2826	IS30 family transposase IS1239
IKPCEBJP_01478	CDS	408				hypothetical protein
IKPCEBJP_01479	CDS	435				hypothetical protein
IKPCEBJP_01480	CDS	582				hypothetical protein
IKPCEBJP_01481	CDS	3195	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
IKPCEBJP_01482	CDS	474	bsaA			Glutathione peroxidase BsaA
IKPCEBJP_01483	CDS	630	lytG	3.2.1.-	COG1705	Exo-glucosaminidase LytG
IKPCEBJP_01484	CDS	2637	yoaB	7.2.2.10	COG0474	Calcium-transporting ATPase 1
IKPCEBJP_01485	CDS	723	queH	1.17.99.6		Epoxyqueuosine reductase QueH
IKPCEBJP_01486	CDS	570				hypothetical protein
IKPCEBJP_01487	CDS	816				hypothetical protein
IKPCEBJP_01488	CDS	543				hypothetical protein
IKPCEBJP_01489	CDS	759				hypothetical protein
IKPCEBJP_01490	CDS	354				hypothetical protein
IKPCEBJP_01491	CDS	429	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
IKPCEBJP_01492	CDS	162				hypothetical protein
IKPCEBJP_01493	CDS	402	arsC	1.20.4.4	COG0394	Arsenate reductase
IKPCEBJP_01494	tRNA	90				tRNA-Ser(tga)
IKPCEBJP_01495	CDS	531				hypothetical protein
IKPCEBJP_01496	CDS	780				hypothetical protein
IKPCEBJP_01497	CDS	300				hypothetical protein
IKPCEBJP_01498	CDS	1563				hypothetical protein
IKPCEBJP_01499	CDS	225				hypothetical protein
IKPCEBJP_01500	CDS	2433				hypothetical protein
IKPCEBJP_01501	CDS	174				hypothetical protein
IKPCEBJP_01502	CDS	1122				hypothetical protein
IKPCEBJP_01503	CDS	1788				hypothetical protein
IKPCEBJP_01504	CDS	1536				hypothetical protein
IKPCEBJP_01505	CDS	4923	smc_3			Chromosome partition protein Smc
IKPCEBJP_01506	CDS	420				hypothetical protein
IKPCEBJP_01507	CDS	594				hypothetical protein
IKPCEBJP_01508	CDS	396				hypothetical protein
IKPCEBJP_01509	CDS	507				hypothetical protein
IKPCEBJP_01510	CDS	351				hypothetical protein
IKPCEBJP_01511	CDS	324				hypothetical protein
IKPCEBJP_01512	CDS	1227				hypothetical protein
IKPCEBJP_01513	CDS	705	clpP_2	3.4.21.92		ATP-dependent Clp protease proteolytic subunit
IKPCEBJP_01514	CDS	1173				hypothetical protein
IKPCEBJP_01515	CDS	207				hypothetical protein
IKPCEBJP_01516	CDS	1971				hypothetical protein
IKPCEBJP_01517	CDS	474				hypothetical protein
IKPCEBJP_01518	CDS	516				hypothetical protein
IKPCEBJP_01519	CDS	222				hypothetical protein
IKPCEBJP_01520	CDS	423				hypothetical protein
IKPCEBJP_01521	CDS	360				hypothetical protein
IKPCEBJP_01522	CDS	156				hypothetical protein
IKPCEBJP_01523	CDS	195				hypothetical protein
IKPCEBJP_01524	CDS	144				hypothetical protein
IKPCEBJP_01525	CDS	336				hypothetical protein
IKPCEBJP_01526	CDS	345				hypothetical protein
IKPCEBJP_01527	CDS	420	dut_4	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
IKPCEBJP_01528	CDS	288				hypothetical protein
IKPCEBJP_01529	CDS	636				hypothetical protein
IKPCEBJP_01530	CDS	360				hypothetical protein
IKPCEBJP_01531	CDS	510				hypothetical protein
IKPCEBJP_01532	CDS	573				hypothetical protein
IKPCEBJP_01533	CDS	180				hypothetical protein
IKPCEBJP_01534	CDS	291				hypothetical protein
IKPCEBJP_01535	CDS	240				hypothetical protein
IKPCEBJP_01536	CDS	495				hypothetical protein
IKPCEBJP_01537	CDS	375				hypothetical protein
IKPCEBJP_01538	CDS	174				hypothetical protein
IKPCEBJP_01539	CDS	885				hypothetical protein
IKPCEBJP_01540	CDS	840				hypothetical protein
IKPCEBJP_01541	CDS	426	ssb_3		COG0629	Single-stranded DNA-binding protein
IKPCEBJP_01542	CDS	759				hypothetical protein
IKPCEBJP_01543	CDS	396				hypothetical protein
IKPCEBJP_01544	CDS	216				hypothetical protein
IKPCEBJP_01545	CDS	276				hypothetical protein
IKPCEBJP_01546	CDS	291				hypothetical protein
IKPCEBJP_01547	CDS	711				hypothetical protein
IKPCEBJP_01548	CDS	234				hypothetical protein
IKPCEBJP_01549	CDS	522				hypothetical protein
IKPCEBJP_01550	CDS	588				hypothetical protein
IKPCEBJP_01551	CDS	852				hypothetical protein
IKPCEBJP_01552	CDS	1080	intS		COG0582	Prophage integrase IntS
IKPCEBJP_01553	tmRNA	356	ssrA			transfer-messenger RNA, SsrA
IKPCEBJP_01554	CDS	336				hypothetical protein
IKPCEBJP_01555	CDS	711	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
IKPCEBJP_01556	CDS	1554	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
IKPCEBJP_01557	CDS	708	nagR		COG2188	HTH-type transcriptional repressor NagR
IKPCEBJP_01558	CDS	1053	tmpC		COG1744	Membrane lipoprotein TmpC
IKPCEBJP_01559	CDS	393	cdd	3.5.4.5	COG0295	Cytidine deaminase
IKPCEBJP_01560	CDS	663	deoC1	4.1.2.4		Deoxyribose-phosphate aldolase 1
IKPCEBJP_01561	CDS	189				hypothetical protein
IKPCEBJP_01562	CDS	1293	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
IKPCEBJP_01563	CDS	603	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
IKPCEBJP_01564	CDS	921	coaA	2.7.1.33	COG1072	Pantothenate kinase
IKPCEBJP_01565	CDS	432	psiE			Protein PsiE
IKPCEBJP_01566	CDS	945				hypothetical protein
IKPCEBJP_01567	CDS	303				hypothetical protein
IKPCEBJP_01568	CDS	543	ybdM_2		COG1475	putative protein YbdM
IKPCEBJP_01569	CDS	1008				hypothetical protein
IKPCEBJP_01570	CDS	294				hypothetical protein
IKPCEBJP_01571	CDS	567				hypothetical protein
IKPCEBJP_01572	CDS	171				hypothetical protein
IKPCEBJP_01573	CDS	1722				hypothetical protein
IKPCEBJP_01574	CDS	1227	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
IKPCEBJP_01575	CDS	621				hypothetical protein
IKPCEBJP_01576	CDS	1626	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
IKPCEBJP_01577	CDS	1521	gtfA_3	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
IKPCEBJP_01578	CDS	3270	smc_4			Chromosome partition protein Smc
IKPCEBJP_01579	CDS	948				hypothetical protein
IKPCEBJP_01580	CDS	4326				hypothetical protein
IKPCEBJP_01581	CDS	1437	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
IKPCEBJP_01582	CDS	1911	bglF_2		COG1263	PTS system beta-glucoside-specific EIIBCA component
IKPCEBJP_01583	CDS	798	licT		COG3711	Transcription antiterminator LicT
IKPCEBJP_01584	CDS	762	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
IKPCEBJP_01585	CDS	1209	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
IKPCEBJP_01586	CDS	315				hypothetical protein
IKPCEBJP_01587	CDS	210				hypothetical protein
IKPCEBJP_01588	CDS	1056	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
IKPCEBJP_01589	CDS	795	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
IKPCEBJP_01590	CDS	1008	trpD2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase 2
IKPCEBJP_01591	CDS	597	pabA_2	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
IKPCEBJP_01592	CDS	1371	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
IKPCEBJP_01593	CDS	360				hypothetical protein
IKPCEBJP_01594	CDS	1071	rutE	1.1.1.298		malonic semialdehyde reductase RutE
IKPCEBJP_01595	CDS	744	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IKPCEBJP_01596	CDS	681				hypothetical protein
IKPCEBJP_01597	CDS	690				hypothetical protein
IKPCEBJP_01598	CDS	387	perR		COG0735	Peroxide-responsive repressor PerR
IKPCEBJP_01599	CDS	348				hypothetical protein
IKPCEBJP_01600	CDS	888	yicL_2		COG0697	putative inner membrane transporter YicL
IKPCEBJP_01601	CDS	435			COG0789	putative HTH-type transcriptional regulator
IKPCEBJP_01602	CDS	732	sdh	1.1.1.276		Serine 3-dehydrogenase
IKPCEBJP_01603	CDS	1800	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IKPCEBJP_01604	CDS	420				hypothetical protein
IKPCEBJP_01605	CDS	906				hypothetical protein
IKPCEBJP_01606	CDS	1380	mepA_2			Multidrug export protein MepA
IKPCEBJP_01607	CDS	1746				hypothetical protein
IKPCEBJP_01608	CDS	1542	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
IKPCEBJP_01609	CDS	876	gmuE	2.7.1.4	COG1940	Putative fructokinase
IKPCEBJP_01610	CDS	882	bglK	2.7.1.85	COG1940	Beta-glucoside kinase
IKPCEBJP_01611	CDS	1428	gmuD	3.2.1.86	COG2723	6-phospho-beta-glucosidase GmuD
IKPCEBJP_01612	CDS	609				hypothetical protein
IKPCEBJP_01613	CDS	1143				hypothetical protein
IKPCEBJP_01614	CDS	1641				hypothetical protein
IKPCEBJP_01615	CDS	1548	dexB_1	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
IKPCEBJP_01616	CDS	978	strH	3.2.1.52	COG3525	Beta-N-acetylhexosaminidase
IKPCEBJP_01617	CDS	1452				hypothetical protein
IKPCEBJP_01618	CDS	921	araQ		COG0395	L-arabinose transport system permease protein AraQ
IKPCEBJP_01619	CDS	933	yteP		COG4209	putative multiple-sugar transport system permease YteP
IKPCEBJP_01620	CDS	2700	mngB	3.2.1.-	COG0383	Mannosylglycerate hydrolase
IKPCEBJP_01621	CDS	1296				hypothetical protein
IKPCEBJP_01622	CDS	1038	araR		COG1609	Arabinose metabolism transcriptional repressor
IKPCEBJP_01623	CDS	2154				hypothetical protein
IKPCEBJP_01624	CDS	2469	xpkA	4.1.2.9		Xylulose-5-phosphate phosphoketolase
IKPCEBJP_01625	CDS	1302	xylT			D-xylose transporter
IKPCEBJP_01626	CDS	603		2.3.1.-		Putative acetyltransferase
IKPCEBJP_01627	CDS	1680	xynB	3.2.1.37		Beta-xylosidase
IKPCEBJP_01628	CDS	1473	yjmB		COG2211	putative symporter YjmB
IKPCEBJP_01629	CDS	1005		5.1.3.21	COG2017	Maltose epimerase
IKPCEBJP_01630	CDS	1506	xylB_1	2.7.1.17	COG1070	Xylulose kinase
IKPCEBJP_01631	CDS	1320	xylA	5.3.1.5		Xylose isomerase
IKPCEBJP_01632	CDS	978	rhaS			HTH-type transcriptional activator RhaS
IKPCEBJP_01633	CDS	1107	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
IKPCEBJP_01634	CDS	486	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
IKPCEBJP_01635	CDS	1239	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
IKPCEBJP_01636	CDS	627	tetR			Tetracycline repressor protein class B from transposon Tn10
IKPCEBJP_01637	CDS	948			COG2826	IS30 family transposase IS1239
IKPCEBJP_01638	CDS	1389	hsrA			putative transport protein HsrA
IKPCEBJP_01639	CDS	693	yfnB_1	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
IKPCEBJP_01640	CDS	1557	purH			Bifunctional purine biosynthesis protein PurH
IKPCEBJP_01641	CDS	543	hpt_2	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
IKPCEBJP_01642	CDS	1038	hldD	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
IKPCEBJP_01643	CDS	531				hypothetical protein
IKPCEBJP_01644	CDS	1590			COG1132	putative ABC transporter ATP-binding protein
IKPCEBJP_01645	CDS	549	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
IKPCEBJP_01646	CDS	1017	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
IKPCEBJP_01647	CDS	2604	clpB		COG0542	Chaperone protein ClpB
IKPCEBJP_01648	CDS	1341				hypothetical protein
IKPCEBJP_01649	CDS	624				hypothetical protein
IKPCEBJP_01650	CDS	1500	purF	2.4.2.14		Amidophosphoribosyltransferase
IKPCEBJP_01651	CDS	846	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
IKPCEBJP_01652	CDS	2220	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
IKPCEBJP_01653	CDS	672	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
IKPCEBJP_01654	CDS	264	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
IKPCEBJP_01655	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
IKPCEBJP_01656	CDS	402				hypothetical protein
IKPCEBJP_01657	CDS	294				hypothetical protein
IKPCEBJP_01658	CDS	309				hypothetical protein
IKPCEBJP_01659	CDS	369				hypothetical protein
IKPCEBJP_01660	CDS	753		1.-.-.-		putative oxidoreductase
IKPCEBJP_01661	CDS	1374	ribZ_2			Riboflavin transporter RibZ
IKPCEBJP_01662	CDS	447				hypothetical protein
IKPCEBJP_01663	CDS	840	thyA	2.1.1.45	COG0207	Thymidylate synthase
IKPCEBJP_01664	CDS	453				hypothetical protein
IKPCEBJP_01665	CDS	375				hypothetical protein
IKPCEBJP_01666	CDS	567				hypothetical protein
IKPCEBJP_01667	CDS	99				hypothetical protein
IKPCEBJP_01668	CDS	273				hypothetical protein
IKPCEBJP_01669	CDS	840				IS3 family transposase IS981
IKPCEBJP_01670	CDS	261				hypothetical protein
IKPCEBJP_01671	CDS	282				hypothetical protein
IKPCEBJP_01672	CDS	648				hypothetical protein
IKPCEBJP_01673	CDS	2433				hypothetical protein
IKPCEBJP_01674	CDS	1047		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
IKPCEBJP_01675	CDS	270				hypothetical protein
IKPCEBJP_01676	CDS	708				hypothetical protein
IKPCEBJP_01677	CDS	936	pyrDA	1.3.98.1	COG0167	Dihydroorotate dehydrogenase A (fumarate)
IKPCEBJP_01678	CDS	552	msrA2	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA 2
IKPCEBJP_01679	CDS	975	iolU_1	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
IKPCEBJP_01680	CDS	183				hypothetical protein
IKPCEBJP_01681	CDS	1872	ettA_2		COG0488	Energy-dependent translational throttle protein EttA
IKPCEBJP_01682	CDS	249				hypothetical protein
IKPCEBJP_01683	CDS	564	hdfR_2			HTH-type transcriptional regulator HdfR
IKPCEBJP_01684	CDS	1077	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
IKPCEBJP_01685	CDS	546				hypothetical protein
IKPCEBJP_01686	CDS	1425	pepDA_2	3.4.-.-	COG4690	Dipeptidase A
IKPCEBJP_01687	CDS	1236	cca	2.7.7.72		CCA-adding enzyme
IKPCEBJP_01688	CDS	537				hypothetical protein
IKPCEBJP_01689	CDS	783	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
IKPCEBJP_01690	CDS	846			COG1307	DegV domain-containing protein
IKPCEBJP_01691	CDS	393				hypothetical protein
IKPCEBJP_01692	CDS	756	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
IKPCEBJP_01693	CDS	516	rimM			Ribosome maturation factor RimM
IKPCEBJP_01694	CDS	828	ytpA	3.1.1.-	COG2267	Phospholipase YtpA
IKPCEBJP_01695	CDS	945	hemH	4.99.1.1	COG0276	Ferrochelatase
IKPCEBJP_01696	CDS	240				hypothetical protein
IKPCEBJP_01697	CDS	273	rpsP		COG0228	30S ribosomal protein S16
IKPCEBJP_01698	CDS	1212	mvaA	1.1.1.88		3-hydroxy-3-methylglutaryl-coenzyme A reductase
IKPCEBJP_01699	CDS	1140	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
IKPCEBJP_01700	CDS	1155	mvaS	2.3.3.10	COG3425	Hydroxymethylglutaryl-CoA synthase
IKPCEBJP_01701	CDS	708	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
IKPCEBJP_01702	CDS	945	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IKPCEBJP_01703	CDS	1038	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
IKPCEBJP_01704	CDS	312				hypothetical protein
IKPCEBJP_01705	CDS	780				hypothetical protein
IKPCEBJP_01706	CDS	375				hypothetical protein
IKPCEBJP_01707	CDS	4950				hypothetical protein
IKPCEBJP_01708	CDS	756				hypothetical protein
IKPCEBJP_01709	CDS	759				hypothetical protein
IKPCEBJP_01710	CDS	432				hypothetical protein
IKPCEBJP_01711	CDS	171				hypothetical protein
IKPCEBJP_01712	CDS	846				hypothetical protein
IKPCEBJP_01713	CDS	618				hypothetical protein
IKPCEBJP_01714	CDS	171				hypothetical protein
IKPCEBJP_01715	CDS	1314	obg	3.6.5.-	COG0536	GTPase Obg
IKPCEBJP_01716	CDS	1179	divIB			Cell division protein DivIB
IKPCEBJP_01717	CDS	1074	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
IKPCEBJP_01718	CDS	1353	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
IKPCEBJP_01719	CDS	342	glnB		COG0347	Nitrogen regulatory protein P-II
IKPCEBJP_01720	CDS	1242	nrgA			Ammonium transporter
IKPCEBJP_01721	CDS	1476	arlS	2.7.13.3		Signal transduction histidine-protein kinase ArlS
IKPCEBJP_01722	CDS	693	arlR_1		COG0745	Response regulator ArlR
IKPCEBJP_01723	CDS	531				hypothetical protein
IKPCEBJP_01724	CDS	246	rpmE2		COG0254	50S ribosomal protein L31 type B
IKPCEBJP_01725	CDS	465				hypothetical protein
IKPCEBJP_01726	CDS	363				hypothetical protein
IKPCEBJP_01727	CDS	531				hypothetical protein
IKPCEBJP_01728	CDS	837	ypbG		COG1408	putative protein YpbG
IKPCEBJP_01729	CDS	1074	carA	6.3.5.5		Carbamoyl-phosphate synthase small chain
IKPCEBJP_01730	CDS	933	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase
IKPCEBJP_01731	CDS	1293	pyrP			Uracil permease
IKPCEBJP_01732	CDS	522	pyrR		COG2065	Bifunctional protein PyrR
IKPCEBJP_01733	CDS	699				hypothetical protein
IKPCEBJP_01734	CDS	300	ziaR			Transcriptional repressor SmtB 
IKPCEBJP_01735	CDS	915	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
IKPCEBJP_01736	CDS	1242	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
IKPCEBJP_01737	CDS	813	proB	2.7.2.11	COG0263	Glutamate 5-kinase 1
IKPCEBJP_01738	CDS	1473				hypothetical protein
IKPCEBJP_01739	CDS	240				hypothetical protein
IKPCEBJP_01740	CDS	327				hypothetical protein
IKPCEBJP_01741	CDS	708	ygaZ		COG1296	Inner membrane protein YgaZ
IKPCEBJP_01742	CDS	576				hypothetical protein
IKPCEBJP_01743	CDS	543	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
IKPCEBJP_01744	CDS	1557	ffh		COG0541	Signal recognition particle protein
IKPCEBJP_01745	CDS	3219				hypothetical protein
IKPCEBJP_01746	CDS	1713	rnj2	3.1.-.-		Ribonuclease J 2
IKPCEBJP_01747	CDS	672	sapB		COG1285	Protein SapB
IKPCEBJP_01748	CDS	894	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
IKPCEBJP_01749	CDS	456	rppH_2	3.6.1.-		RNA pyrophosphohydrolase
IKPCEBJP_01750	CDS	1077	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
IKPCEBJP_01751	CDS	864	gla_1		COG0580	Glycerol facilitator-aquaporin gla
IKPCEBJP_01752	CDS	255				hypothetical protein
IKPCEBJP_01753	CDS	1977	tkt	2.2.1.1		Transketolase
IKPCEBJP_01754	CDS	642	kdgA		COG0800	KHG/KDPG aldolase
IKPCEBJP_01755	CDS	951	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
IKPCEBJP_01756	CDS	1419	uxaC	5.3.1.12	COG1904	Uronate isomerase
IKPCEBJP_01757	CDS	894	lacX_1			Protein LacX, plasmid
IKPCEBJP_01758	CDS	1527				hypothetical protein
IKPCEBJP_01759	CDS	1077	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
IKPCEBJP_01760	CDS	1635	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
IKPCEBJP_01761	CDS	684	rspR		COG1802	HTH-type transcriptional repressor RspR
IKPCEBJP_01762	CDS	1431				hypothetical protein
IKPCEBJP_01763	CDS	975	rbsB		COG1879	Ribose import binding protein RbsB
IKPCEBJP_01764	CDS	942	rbsC		COG1172	Ribose import permease protein RbsC
IKPCEBJP_01765	CDS	1479	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
IKPCEBJP_01766	CDS	399	rbsD	5.4.99.62	COG1869	D-ribose pyranase
IKPCEBJP_01767	CDS	903	rbsK	2.7.1.15	COG0524	Ribokinase
IKPCEBJP_01768	CDS	984	rbsR		COG1609	Ribose operon repressor
IKPCEBJP_01769	CDS	1296	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
IKPCEBJP_01770	CDS	681	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
IKPCEBJP_01771	tRNA	74				tRNA-Gln(ttg)
IKPCEBJP_01772	CDS	204				hypothetical protein
IKPCEBJP_01773	CDS	315	trxA		COG0526	Thioredoxin
IKPCEBJP_01774	CDS	2331	mutS2	3.1.-.-		Endonuclease MutS2
IKPCEBJP_01775	CDS	561				hypothetical protein
IKPCEBJP_01776	CDS	966	yumC	1.18.1.2	COG0492	Ferredoxin--NADP reductase 2
IKPCEBJP_01777	CDS	999	ccpA		COG1609	Catabolite control protein A
IKPCEBJP_01778	CDS	1089	pepQ	3.4.13.9	COG0006	Xaa-Pro dipeptidase
IKPCEBJP_01779	CDS	2007	mapZ			Mid-cell-anchored protein Z
IKPCEBJP_01780	CDS	1155	rlmL	2.1.1.173	COG0116	Ribosomal RNA large subunit methyltransferase L
IKPCEBJP_01781	CDS	387	gpsB_1		COG3599	Cell cycle protein GpsB
IKPCEBJP_01782	CDS	1005	yqeN		COG1466	putative protein YqeN
IKPCEBJP_01783	CDS	489				hypothetical protein
IKPCEBJP_01784	CDS	2292	ftsK		COG1674	DNA translocase FtsK
IKPCEBJP_01785	CDS	786	ywtE	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YwtE
IKPCEBJP_01786	CDS	393				hypothetical protein
IKPCEBJP_01787	CDS	981	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
IKPCEBJP_01788	CDS	621	udk	2.7.1.48	COG0572	Uridine kinase
IKPCEBJP_01789	CDS	981	iolU_2	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
IKPCEBJP_01790	tRNA	76				tRNA-Arg(cct)
IKPCEBJP_01791	CDS	600				hypothetical protein
IKPCEBJP_01792	CDS	960	menA_3	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
IKPCEBJP_01793	CDS	1539	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
IKPCEBJP_01794	CDS	234				hypothetical protein
IKPCEBJP_01795	CDS	270				hypothetical protein
IKPCEBJP_01796	CDS	642				hypothetical protein
IKPCEBJP_01797	CDS	306				hypothetical protein
IKPCEBJP_01798	CDS	834				hypothetical protein
IKPCEBJP_01799	CDS	267	menG_1	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
IKPCEBJP_01800	CDS	435	menG_2	2.1.1.163		Demethylmenaquinone methyltransferase
IKPCEBJP_01801	CDS	2706				hypothetical protein
IKPCEBJP_01802	CDS	1434	bglH_2	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
IKPCEBJP_01803	CDS	267			COG0759	Putative membrane protein insertion efficiency factor
IKPCEBJP_01804	CDS	1743	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IKPCEBJP_01805	CDS	1371	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
IKPCEBJP_01806	CDS	669	arlR_2		COG0745	Response regulator ArlR
IKPCEBJP_01807	CDS	975	degA		COG1609	HTH-type transcriptional regulator DegA
IKPCEBJP_01808	CDS	2256	malP	2.4.1.8		Maltose phosphorylase
IKPCEBJP_01809	CDS	1605	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase
IKPCEBJP_01810	CDS	1575		3.2.1.1	COG0366	Alpha-amylase
IKPCEBJP_01811	CDS	606	lacA_1	2.3.1.18	COG0110	Galactoside O-acetyltransferase
IKPCEBJP_01812	CDS	1626	dexB_2	3.2.1.70	COG0366	Glucan 1,6-alpha-glucosidase
IKPCEBJP_01813	CDS	1755	bbmA	3.2.1.-	COG0366	Intracellular maltogenic amylase
IKPCEBJP_01814	CDS	1233	cycB		COG2182	Cyclodextrin-binding protein
IKPCEBJP_01815	CDS	1359				hypothetical protein
IKPCEBJP_01816	CDS	858	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
IKPCEBJP_01817	CDS	996				hypothetical protein
IKPCEBJP_01818	CDS	945				hypothetical protein
IKPCEBJP_01819	CDS	558				hypothetical protein
IKPCEBJP_01820	CDS	537				hypothetical protein
IKPCEBJP_01821	CDS	276				hypothetical protein
IKPCEBJP_01822	CDS	678				hypothetical protein
IKPCEBJP_01823	CDS	840				IS3 family transposase IS981
IKPCEBJP_01824	CDS	261				hypothetical protein
IKPCEBJP_01825	CDS	615				hypothetical protein
IKPCEBJP_01826	CDS	633	inlJ			Internalin J
IKPCEBJP_01827	CDS	303				hypothetical protein
IKPCEBJP_01828	CDS	1176		1.-.-.-		putative oxidoreductase
