locus_tag	ftype	length_bp	gene	EC_number	COG	product
MFECGEJE_01314	CDS	969				hypothetical protein
MFECGEJE_01315	CDS	621				hypothetical protein
MFECGEJE_01316	CDS	306	higB-1		COG3549	Toxin HigB-1
MFECGEJE_01317	CDS	324	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
MFECGEJE_01318	CDS	1671	ettA		COG0488	Energy-dependent translational throttle protein EttA
MFECGEJE_01319	CDS	342				hypothetical protein
MFECGEJE_01320	CDS	1062	tmcA_1	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
MFECGEJE_01321	CDS	225	tmcA_2	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
MFECGEJE_01322	CDS	465	tmcA_3	2.3.1.193		tRNA(Met) cytidine acetyltransferase TmcA
MFECGEJE_01323	CDS	174				hypothetical protein
MFECGEJE_01324	CDS	3441	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
MFECGEJE_01325	CDS	1401	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
MFECGEJE_01326	CDS	891	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MFECGEJE_01327	CDS	1305	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
MFECGEJE_01328	CDS	669				hypothetical protein
MFECGEJE_01329	CDS	1077	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
MFECGEJE_01330	CDS	2643	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
MFECGEJE_01331	CDS	1764	ycaO		COG1944	Ribosomal protein S12 methylthiotransferase accessory factor YcaO
MFECGEJE_01332	CDS	240				hypothetical protein
MFECGEJE_01333	CDS	246				hypothetical protein
MFECGEJE_01334	CDS	180				hypothetical protein
MFECGEJE_01335	CDS	537	btuC			Vitamin B12 import system permease protein BtuC
MFECGEJE_01336	CDS	765			COG1120	putative ABC transporter ATP-binding protein
MFECGEJE_01337	CDS	807				hypothetical protein
MFECGEJE_01338	CDS	717	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
MFECGEJE_01339	CDS	861	tehB	2.1.1.-	COG0500	putative S-adenosyl-L-methionine-dependent methyltransferase TehB
MFECGEJE_01340	CDS	2049	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
MFECGEJE_01341	CDS	1113	apbC		COG0489	Iron-sulfur cluster carrier protein
MFECGEJE_01342	CDS	663		1.-.-.-	COG0778	Putative NAD(P)H nitroreductase
MFECGEJE_01343	CDS	675	neuA	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
MFECGEJE_01344	tmRNA	366	ssrA			transfer-messenger RNA, SsrA
MFECGEJE_01345	tRNA	77				tRNA-Met(cat)
MFECGEJE_01346	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
MFECGEJE_01347	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
MFECGEJE_01348	CDS	2490	infB		COG0532	Translation initiation factor IF-2
MFECGEJE_01349	CDS	3168				hypothetical protein
MFECGEJE_01350	CDS	1380				hypothetical protein
MFECGEJE_01351	CDS	1731				hypothetical protein
MFECGEJE_01352	CDS	387	rbfA		COG0858	Ribosome-binding factor A
MFECGEJE_01353	CDS	939	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MFECGEJE_01354	CDS	1125	tyrA		COG0287	T-protein
MFECGEJE_01355	CDS	840	queF_1	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
MFECGEJE_01356	CDS	786				hypothetical protein
MFECGEJE_01357	CDS	381	csdE		COG2166	Sulfur acceptor protein CsdE
MFECGEJE_01358	CDS	1194	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
MFECGEJE_01359	CDS	537				hypothetical protein
MFECGEJE_01360	CDS	423				hypothetical protein
MFECGEJE_01361	CDS	696	yohK		COG1346	Inner membrane protein YohK
MFECGEJE_01362	CDS	696				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
MFECGEJE_01363	CDS	741				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
MFECGEJE_01364	CDS	1944	uup_1		COG0488	ABC transporter ATP-binding protein uup
MFECGEJE_01365	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
MFECGEJE_01366	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
MFECGEJE_01367	CDS	474	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
MFECGEJE_01368	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
MFECGEJE_01369	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
MFECGEJE_01370	CDS	492	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
MFECGEJE_01371	CDS	630	rhtC		COG1280	Threonine efflux protein
MFECGEJE_01372	CDS	813	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
MFECGEJE_01373	CDS	249	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
MFECGEJE_01374	CDS	741				hypothetical protein
MFECGEJE_01375	CDS	990	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
MFECGEJE_01376	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
MFECGEJE_01377	CDS	291	ihfA		COG0776	Integration host factor subunit alpha
MFECGEJE_01378	CDS	486				hypothetical protein
MFECGEJE_01379	CDS	291	yidK		COG4146	putative symporter YidK
MFECGEJE_01380	CDS	987				hypothetical protein
MFECGEJE_01381	CDS	816	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
MFECGEJE_01382	CDS	408	infC		COG0290	Translation initiation factor IF-3
MFECGEJE_01383	CDS	270				hypothetical protein
MFECGEJE_01384	CDS	354	rplT		COG0292	50S ribosomal protein L20
MFECGEJE_01385	CDS	3636	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
MFECGEJE_01386	CDS	1923	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
MFECGEJE_01387	CDS	447	matP		COG3120	Macrodomain Ter protein
MFECGEJE_01388	CDS	1776				hypothetical protein
MFECGEJE_01389	CDS	534	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
MFECGEJE_01390	CDS	726				hypothetical protein
MFECGEJE_01391	CDS	138				hypothetical protein
MFECGEJE_01392	CDS	270	rpsO_1		COG0184	30S ribosomal protein S15
MFECGEJE_01393	CDS	372				IS1595 family transposase ISHpa1
MFECGEJE_01394	CDS	1440	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
MFECGEJE_01395	CDS	477	greA		COG0782	Transcription elongation factor GreA
MFECGEJE_01396	CDS	300			COG1534	RNA-binding protein
MFECGEJE_01397	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
MFECGEJE_01398	CDS	1908	ftsH_1	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MFECGEJE_01399	CDS	828	folP_1	2.5.1.15	COG0294	Dihydropteroate synthase
MFECGEJE_01400	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
MFECGEJE_01401	CDS	495	sixA_1	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
MFECGEJE_01402	CDS	378				putative protein/HI_1462.1
MFECGEJE_01403	CDS	1326	queF_2	1.7.1.13		NADPH-dependent 7-cyano-7-deazaguanine reductase
MFECGEJE_01404	CDS	501				hypothetical protein
MFECGEJE_01405	CDS	666	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
MFECGEJE_01406	CDS	1290	uup_2		COG0488	ABC transporter ATP-binding protein uup
MFECGEJE_01407	CDS	1140	potD_2		COG0687	Spermidine/putrescine-binding periplasmic protein
MFECGEJE_01408	CDS	744	ydcV			Inner membrane ABC transporter permease protein YdcV
MFECGEJE_01409	CDS	861	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
MFECGEJE_01410	CDS	1146	potA_2	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MFECGEJE_01411	CDS	1239	pepT	3.4.11.4	COG2195	Peptidase T
MFECGEJE_01412	CDS	483			COG0783	putative protein
MFECGEJE_01413	CDS	879	cdd	3.5.4.5		Cytidine deaminase
MFECGEJE_01414	CDS	966	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
MFECGEJE_01415	CDS	1515	putP		COG0591	Sodium/proline symporter
MFECGEJE_01416	CDS	1476	rng	3.1.26.-	COG1530	Ribonuclease G
MFECGEJE_01417	CDS	1674	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
MFECGEJE_01418	CDS	453				hypothetical protein
MFECGEJE_01419	CDS	2091	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
MFECGEJE_01420	CDS	2193	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
MFECGEJE_01421	CDS	1980	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
MFECGEJE_01422	CDS	1302	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
MFECGEJE_01423	CDS	1431	glgA	2.4.1.21	COG0297	Glycogen synthase
MFECGEJE_01424	CDS	2466	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
MFECGEJE_01425	CDS	1539	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
MFECGEJE_01426	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
MFECGEJE_01427	CDS	867	pgrR			HTH-type transcriptional regulator PgrR
MFECGEJE_01428	CDS	2607	topA_2	5.6.2.1	COG0550	DNA topoisomerase 1
MFECGEJE_01429	CDS	585	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
MFECGEJE_01430	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
MFECGEJE_01431	CDS	2781				hypothetical protein
MFECGEJE_01432	CDS	2403				hypothetical protein
MFECGEJE_01433	CDS	210	mopII			Molybdenum-pterin-binding protein 2
MFECGEJE_01434	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
MFECGEJE_01435	CDS	942	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
MFECGEJE_01436	CDS	1335	mukF		COG3006	Chromosome partition protein MukF
MFECGEJE_01437	CDS	732	mukE		COG3095	Chromosome partition protein MukE
MFECGEJE_01438	CDS	4533	mukB		COG3096	Chromosome partition protein MukB
MFECGEJE_01439	CDS	909				hypothetical protein
MFECGEJE_01440	CDS	876				hypothetical protein
MFECGEJE_01441	CDS	1422	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
MFECGEJE_01442	CDS	1278	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
MFECGEJE_01443	CDS	696	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
MFECGEJE_01444	CDS	201	pstB_1	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
MFECGEJE_01445	CDS	627	pstB_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
MFECGEJE_01446	CDS	849	pstA		COG0581	Phosphate transport system permease protein PstA
MFECGEJE_01447	CDS	948	pstC		COG0573	Phosphate transport system permease protein PstC
MFECGEJE_01448	CDS	777	pstS		COG0226	Phosphate-binding protein PstS
MFECGEJE_01449	CDS	489	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
MFECGEJE_01450	CDS	498	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
MFECGEJE_01451	CDS	447				hypothetical protein
MFECGEJE_01452	CDS	1557	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
MFECGEJE_01453	CDS	582	trpG_2	4.1.3.27		Anthranilate synthase component 2
MFECGEJE_01454	CDS	387				putative protein.1
MFECGEJE_01455	CDS	1002	trpGD		COG0512	Bifunctional protein TrpGD
MFECGEJE_01456	CDS	1434	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
MFECGEJE_01457	CDS	273				hypothetical protein
MFECGEJE_01458	CDS	2865	valS	6.1.1.9	COG0525	Valine--tRNA ligase
MFECGEJE_01459	CDS	930	hindIIIM	2.1.1.72		Modification methylase HindIII
MFECGEJE_01460	CDS	903	hindIIIR	3.1.21.4		Type-2 restriction enzyme HindIII
MFECGEJE_01461	CDS	372				hypothetical protein
MFECGEJE_01462	CDS	423				hypothetical protein
MFECGEJE_01463	CDS	171				hypothetical protein
MFECGEJE_01464	CDS	435	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
MFECGEJE_01465	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
MFECGEJE_01466	CDS	609				hypothetical protein
MFECGEJE_01467	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
MFECGEJE_01468	CDS	1020	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
MFECGEJE_01469	CDS	207				hypothetical protein
MFECGEJE_01470	CDS	510				hypothetical protein
MFECGEJE_01471	CDS	111				hypothetical protein
MFECGEJE_01472	CDS	1101				hypothetical protein
MFECGEJE_01473	CDS	357				hypothetical protein
MFECGEJE_01474	CDS	1221				hypothetical protein
MFECGEJE_01475	CDS	1311				hypothetical protein
MFECGEJE_01476	CDS	1185			COG1783	putative protein
MFECGEJE_01477	CDS	516				hypothetical protein
MFECGEJE_01478	CDS	522				hypothetical protein
MFECGEJE_01479	CDS	276				hypothetical protein
MFECGEJE_01480	CDS	603				hypothetical protein
MFECGEJE_01481	CDS	357				hypothetical protein
MFECGEJE_01482	CDS	138				hypothetical protein
MFECGEJE_01483	CDS	567				hypothetical protein
MFECGEJE_01484	CDS	300				hypothetical protein
MFECGEJE_01485	CDS	294				hypothetical protein
MFECGEJE_01486	CDS	279				hypothetical protein
MFECGEJE_01487	CDS	576				hypothetical protein
MFECGEJE_01488	CDS	120				hypothetical protein
MFECGEJE_01489	CDS	285				hypothetical protein
MFECGEJE_01490	CDS	915	xerC_2			Tyrosine recombinase XerC
MFECGEJE_01491	tRNA	86				tRNA-Leu(caa)
MFECGEJE_01492	CDS	93				hypothetical protein
MFECGEJE_01493	CDS	774	fnr		COG0664	Anaerobic regulatory protein
MFECGEJE_01494	CDS	930	uspE		COG0589	Universal stress protein E 
MFECGEJE_01495	CDS	837			COG5266	putative protein
MFECGEJE_01496	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MFECGEJE_01497	CDS	1035	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
MFECGEJE_01498	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
MFECGEJE_01499	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MFECGEJE_01500	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MFECGEJE_01501	CDS	954	usg		COG0136	USG-1 protein
MFECGEJE_01502	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
MFECGEJE_01503	CDS	219	cspD		COG1278	Cold shock-like protein CspD
MFECGEJE_01504	CDS	159				hypothetical protein
MFECGEJE_01505	CDS	219	truC_1	5.4.99.26	COG0564	tRNA pseudouridine synthase C
MFECGEJE_01506	CDS	549	truC_2	5.4.99.26	COG0564	tRNA pseudouridine synthase C
MFECGEJE_01507	CDS	321				hypothetical protein
MFECGEJE_01508	CDS	741	thiI_1	2.8.1.4	COG0301	tRNA sulfurtransferase
MFECGEJE_01509	CDS	735	thiI_2	2.8.1.4	COG0301	tRNA sulfurtransferase
MFECGEJE_01510	CDS	255	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
MFECGEJE_01511	CDS	888	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
MFECGEJE_01512	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
MFECGEJE_01513	CDS	453	sspB		COG2969	Stringent starvation protein B 
MFECGEJE_01514	CDS	639	sspA		COG0625	Stringent starvation protein A 
MFECGEJE_01515	CDS	393	rpsI		COG0103	30S ribosomal protein S9
MFECGEJE_01516	CDS	429	rplM		COG0102	50S ribosomal protein L13
MFECGEJE_01517	CDS	879	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
MFECGEJE_01518	CDS	729	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MFECGEJE_01519	CDS	267	ycgL		COG3100	Protein YcgL
MFECGEJE_01520	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MFECGEJE_01521	CDS	1215	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
MFECGEJE_01522	CDS	732	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
MFECGEJE_01523	CDS	324				hypothetical protein
MFECGEJE_01524	CDS	588	lysO		COG2431	Lysine exporter LysO
MFECGEJE_01525	CDS	471			COG0526	putative protein
MFECGEJE_01526	CDS	642	dipZ		COG0785	Protein DipZ
MFECGEJE_01527	CDS	1062	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
MFECGEJE_01528	CDS	507				hypothetical protein
MFECGEJE_01529	CDS	537			COG3637	putative protein
MFECGEJE_01530	CDS	141				hypothetical protein
MFECGEJE_01531	CDS	219				hypothetical protein
MFECGEJE_01532	CDS	198				hypothetical protein
MFECGEJE_01533	CDS	546	ylaC			RNA polymerase sigma factor YlaC
MFECGEJE_01534	CDS	240	yadA			Adhesin YadA
MFECGEJE_01535	CDS	1365	tdeA		COG1538	Toxin and drug export protein A
MFECGEJE_01536	CDS	378				putative protein/HI_1462.1
MFECGEJE_01537	CDS	495	sixA_2	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
MFECGEJE_01538	CDS	1338	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
MFECGEJE_01539	CDS	828	folP_2	2.5.1.15	COG0294	Dihydropteroate synthase
MFECGEJE_01540	CDS	1146	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MFECGEJE_01541	CDS	546	cntO_1		COG1629	Metal-pseudopaline receptor CntO
MFECGEJE_01542	CDS	1038	cntO_2		COG1629	Metal-pseudopaline receptor CntO
MFECGEJE_01543	CDS	1770	bacA_2		COG4178	Vitamin B12 transport ATP-binding protein BacA
MFECGEJE_01544	CDS	270	rpsO_2		COG0184	30S ribosomal protein S15
MFECGEJE_01545	CDS	348				hypothetical protein
MFECGEJE_01546	CDS	762			COG1120	putative ABC transporter ATP-binding protein
MFECGEJE_01547	CDS	1014			COG0609	putative ABC transporter permease protein
MFECGEJE_01548	CDS	1056			COG0614	putative protein
MFECGEJE_01549	CDS	846	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
MFECGEJE_01550	CDS	600	fbpC2_2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
MFECGEJE_01551	CDS	348				hypothetical protein
MFECGEJE_01552	CDS	720			COG2932	putative HTH-type transcriptional regulator
MFECGEJE_01553	CDS	270				hypothetical protein
MFECGEJE_01554	CDS	2064				hypothetical protein
MFECGEJE_01555	CDS	273				hypothetical protein
MFECGEJE_01556	CDS	471				putative protein
MFECGEJE_01557	CDS	864				hypothetical protein
MFECGEJE_01558	CDS	318				putative protein
MFECGEJE_01559	CDS	510				hypothetical protein
MFECGEJE_01560	CDS	162				hypothetical protein
MFECGEJE_01561	CDS	270				hypothetical protein
MFECGEJE_01562	CDS	222				hypothetical protein
MFECGEJE_01563	CDS	174				hypothetical protein
MFECGEJE_01564	CDS	561				hypothetical protein
MFECGEJE_01565	CDS	558				hypothetical protein
MFECGEJE_01566	CDS	555				hypothetical protein
MFECGEJE_01567	CDS	507				hypothetical protein
MFECGEJE_01568	CDS	285				hypothetical protein
MFECGEJE_01569	CDS	261				hypothetical protein
MFECGEJE_01570	CDS	255				hypothetical protein
MFECGEJE_01571	CDS	228				hypothetical protein
MFECGEJE_01572	CDS	330				putative protein
MFECGEJE_01573	CDS	309				hypothetical protein
MFECGEJE_01574	CDS	570				hypothetical protein
MFECGEJE_01575	CDS	1527				hypothetical protein
MFECGEJE_01576	CDS	1563				hypothetical protein
MFECGEJE_01577	CDS	1245				hypothetical protein
MFECGEJE_01578	CDS	441				hypothetical protein
MFECGEJE_01579	CDS	1068				hypothetical protein
MFECGEJE_01580	CDS	927				hypothetical protein
MFECGEJE_01581	CDS	258				hypothetical protein
MFECGEJE_01582	CDS	426				hypothetical protein
MFECGEJE_01583	CDS	552				hypothetical protein
MFECGEJE_01584	CDS	192				hypothetical protein
MFECGEJE_01585	CDS	1464				hypothetical protein
MFECGEJE_01586	CDS	357				hypothetical protein
MFECGEJE_01587	CDS	384				hypothetical protein
MFECGEJE_01588	CDS	1893				hypothetical protein
MFECGEJE_01589	CDS	1368				hypothetical protein
MFECGEJE_01590	CDS	786				hypothetical protein
MFECGEJE_01591	CDS	219				hypothetical protein
MFECGEJE_01592	CDS	312				hypothetical protein
MFECGEJE_01593	CDS	549				hypothetical protein
MFECGEJE_01594	CDS	408				hypothetical protein
MFECGEJE_01595	CDS	1068				hypothetical protein
MFECGEJE_01596	CDS	561				hypothetical protein
MFECGEJE_01597	CDS	1872				hypothetical protein
MFECGEJE_01598	CDS	846				hypothetical protein
MFECGEJE_01599	CDS	435				hypothetical protein
MFECGEJE_01600	CDS	738			COG0725	Putative binding protein
MFECGEJE_01601	CDS	1431	hldE		COG2870	Bifunctional protein HldE
MFECGEJE_01602	CDS	936	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
MFECGEJE_01603	CDS	1899	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
MFECGEJE_01604	CDS	2244	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
MFECGEJE_01605	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
MFECGEJE_01606	CDS	909	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
MFECGEJE_01607	CDS	264	grxA		COG0695	Glutaredoxin 1
MFECGEJE_01608	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
MFECGEJE_01609	CDS	543	mnmC_1		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MFECGEJE_01610	CDS	1173	mnmC_2		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MFECGEJE_01611	CDS	348	mnmC_3		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
MFECGEJE_01612	CDS	804	thiK	2.7.1.89		Thiamine kinase
MFECGEJE_01613	CDS	879				hypothetical protein
MFECGEJE_01614	CDS	702				hypothetical protein
MFECGEJE_01615	CDS	798				hypothetical protein
MFECGEJE_01616	CDS	1848	sppA	3.4.21.-	COG0616	Protease 4
MFECGEJE_01617	CDS	555	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
MFECGEJE_01618	CDS	555	ycdY		COG3381	Chaperone protein YcdY
MFECGEJE_01619	CDS	609	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
MFECGEJE_01620	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
MFECGEJE_01621	CDS	423				hypothetical protein
MFECGEJE_01622	CDS	1089	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
MFECGEJE_01623	CDS	1251	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
MFECGEJE_01624	CDS	684	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
MFECGEJE_01625	CDS	576	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
MFECGEJE_01626	CDS	783	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
MFECGEJE_01627	CDS	648			COG2830	putative protein
MFECGEJE_01628	CDS	1143	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
MFECGEJE_01629	CDS	1293	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
MFECGEJE_01630	CDS	1182	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
MFECGEJE_01631	CDS	948		1.-.-.-	COG1052	Putative 2-hydroxyacid dehydrogenase
MFECGEJE_01632	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
MFECGEJE_01633	CDS	804				hypothetical protein
MFECGEJE_01634	CDS	879	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MFECGEJE_01635	CDS	441				hypothetical protein
MFECGEJE_01636	CDS	1086	prfA		COG0216	Peptide chain release factor RF1
MFECGEJE_01637	CDS	213				hypothetical protein
MFECGEJE_01638	CDS	537	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
MFECGEJE_01639	CDS	825			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 2
MFECGEJE_01640	CDS	2013			COG1629	putative hemoglobin and hemoglobin-haptoglobin-binding protein 2
MFECGEJE_01641	CDS	417				hypothetical protein
MFECGEJE_01642	CDS	558				hypothetical protein
MFECGEJE_01643	CDS	282				hypothetical protein
MFECGEJE_01644	CDS	717				hypothetical protein
MFECGEJE_01645	CDS	318				hypothetical protein
MFECGEJE_01646	tRNA	77				tRNA-Val(gac)
MFECGEJE_01647	CDS	1437	pykA	2.7.1.40	COG0469	Pyruvate kinase II
MFECGEJE_01648	CDS	1407	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
MFECGEJE_01649	CDS	1083	alr	5.1.1.1		Alanine racemase, biosynthetic
MFECGEJE_01650	CDS	1650	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
MFECGEJE_01651	CDS	99				hypothetical protein
MFECGEJE_01652	CDS	972				hypothetical protein
MFECGEJE_01653	CDS	468	pcp		COG3133	Outer membrane lipoprotein pcp
MFECGEJE_01654	CDS	174				hypothetical protein
MFECGEJE_01655	CDS	420	yecM		COG3102	Protein YecM
MFECGEJE_01656	CDS	1734	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
MFECGEJE_01657	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
MFECGEJE_01658	CDS	1722	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
MFECGEJE_01659	CDS	1521				hypothetical protein
MFECGEJE_01660	CDS	405	hns			DNA-binding protein H-NS
MFECGEJE_01661	CDS	837	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
MFECGEJE_01662	CDS	1299	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
MFECGEJE_01663	CDS	1341	rarA		COG2256	Replication-associated recombination protein A
MFECGEJE_01664	CDS	618	lolA		COG2834	Outer-membrane lipoprotein carrier protein
MFECGEJE_01665	CDS	1590	ftsK		COG1674	DNA translocase FtsK
MFECGEJE_01666	CDS	672				hypothetical protein
MFECGEJE_01667	CDS	324				hypothetical protein
MFECGEJE_01668	CDS	501	lrp		COG1522	Leucine-responsive regulatory protein
MFECGEJE_01669	CDS	1377	radA	3.6.4.-	COG1066	DNA repair protein RadA
MFECGEJE_01670	CDS	1047				hypothetical protein
MFECGEJE_01671	CDS	717				hypothetical protein
